inventoryId,sourcePath,sourceFileName,sourceExtension,sourceBucket,sourceType,trackedStatus,probableEventKey,probableAgency,probableYear,probableAircraftOrOperation,sourceQuality,eventTypeHypothesis,escapePointClarity,actorClarity,multiActorPotential,negativeControlPotential,likelyCoverageP,likelyCoverageO,likelyCoverageA,evidenceGaps,status,notes
A4R178-INV-0001,docs/sera-vnext/SERA_ENGINE_VNEXT_A4R106_NODE_EVIDENCE_MATRIX_A4R107_v0.2.0.md,SERA_ENGINE_VNEXT_A4R106_NODE_EVIDENCE_MATRIX_A4R107_v0.2.0.md,md,TRACKER_OR_INDEX,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,SERA-ENGINE-VNEXT-A4R106-NODE-EVIDENCE-MATRIX-A4R107-V0-2-0,UNKNOWN,UNKNOWN,UNKNOWN,LOW,TRACKER_OR_MATRIX,NOT_ASSESSED,NOT_ASSESSED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
A4R178-INV-0035,docs/sera-vnext/evidence-expansion-runner-architecture-a4r177/SERA_REAL_EVENT_CORPUS_INVENTORY_PLAN_A4R177_v0.2.0.md,SERA_REAL_EVENT_CORPUS_INVENTORY_PLAN_A4R177_v0.2.0.md,md,UNKNOWN_DOCS_SOURCE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,SERA-REAL-EVENT-CORPUS-INVENTORY-PLAN-A4R177-V0-2-0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EVENT_OR_METADATA,NOT_ASSESSED,NOT_ASSESSED,UNKNOWN,UNKNOWN,NEEDS_REVIEW,NEEDS_REVIEW,NEEDS_REVIEW,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
A4R178-INV-0036,docs/sera-vnext/external-candidates/EXTERNAL_CANDIDATE_INDEX_A4R87_v0.2.0.md,EXTERNAL_CANDIDATE_INDEX_A4R87_v0.2.0.md,md,EXTERNAL_CANDIDATE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,EXTERNAL-CANDIDATE-INDEX-A4R87-V0-2-0,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,TRACKER_OR_MATRIX,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,NEEDS_REVIEW,NEEDS_REVIEW,NEEDS_REVIEW,NONE_IDENTIFIED_STRUCTURAL,POSSIBLE_DUPLICATE,possible duplicate group; requires human review
A4R178-INV-0037,docs/sera-vnext/external-candidates/adjudications-batch-1/EXT-BATCH1-ADJUDICATION-001.md,EXT-BATCH1-ADJUDICATION-001.md,md,EXTERNAL_CANDIDATE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,EXT-BATCH1-ADJUDICATION-001,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,ADJUDICATION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,NEEDS_REVIEW,NEEDS_REVIEW,NEEDS_REVIEW,NONE_IDENTIFIED_STRUCTURAL,INVENTORIED_ONLY,structural inventory only; no final SERA classification
A4R178-INV-0038,docs/sera-vnext/external-candidates/adjudications-batch-1/EXT-BATCH1-ADJUDICATION-002.md,EXT-BATCH1-ADJUDICATION-002.md,md,EXTERNAL_CANDIDATE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,EXT-BATCH1-ADJUDICATION-002,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,ADJUDICATION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,NEEDS_REVIEW,NEEDS_REVIEW,NEEDS_REVIEW,NONE_IDENTIFIED_STRUCTURAL,INVENTORIED_ONLY,structural inventory only; no final SERA classification
A4R178-INV-0039,docs/sera-vnext/external-candidates/adjudications-batch-1/EXT-BATCH1-ADJUDICATION-004.md,EXT-BATCH1-ADJUDICATION-004.md,md,EXTERNAL_CANDIDATE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,EXT-BATCH1-ADJUDICATION-004,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,ADJUDICATION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,NEEDS_REVIEW,NEEDS_REVIEW,NEEDS_REVIEW,NONE_IDENTIFIED_STRUCTURAL,INVENTORIED_ONLY,structural inventory only; no final SERA classification
A4R178-INV-0040,docs/sera-vnext/external-candidates/adjudications-batch-1/EXT-BATCH1-ADJUDICATION-006.md,EXT-BATCH1-ADJUDICATION-006.md,md,EXTERNAL_CANDIDATE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,EXT-BATCH1-ADJUDICATION-006,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,ADJUDICATION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,NEEDS_REVIEW,NEEDS_REVIEW,NEEDS_REVIEW,NONE_IDENTIFIED_STRUCTURAL,INVENTORIED_ONLY,structural inventory only; no final SERA classification
A4R178-INV-0041,docs/sera-vnext/external-candidates/adjudications-batch-1/EXT-BATCH1-ADJUDICATION-007.md,EXT-BATCH1-ADJUDICATION-007.md,md,EXTERNAL_CANDIDATE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,EXT-BATCH1-ADJUDICATION-007,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,ADJUDICATION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,NEEDS_REVIEW,NEEDS_REVIEW,NEEDS_REVIEW,NONE_IDENTIFIED_STRUCTURAL,INVENTORIED_ONLY,structural inventory only; no final SERA classification
A4R178-INV-0042,docs/sera-vnext/external-candidates/adjudications-batch-1/EXT-BATCH1-ADJUDICATION-008.md,EXT-BATCH1-ADJUDICATION-008.md,md,EXTERNAL_CANDIDATE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,EXT-BATCH1-ADJUDICATION-008,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,ADJUDICATION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,NEEDS_REVIEW,NEEDS_REVIEW,NEEDS_REVIEW,NONE_IDENTIFIED_STRUCTURAL,INVENTORIED_ONLY,structural inventory only; no final SERA classification
A4R178-INV-0043,docs/sera-vnext/external-candidates/adjudications-batch-1/EXT-BATCH1-ADJUDICATION-012.md,EXT-BATCH1-ADJUDICATION-012.md,md,EXTERNAL_CANDIDATE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,EXT-BATCH1-ADJUDICATION-012,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,ADJUDICATION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,NEEDS_REVIEW,NEEDS_REVIEW,NEEDS_REVIEW,NONE_IDENTIFIED_STRUCTURAL,INVENTORIED_ONLY,structural inventory only; no final SERA classification
A4R178-INV-0044,docs/sera-vnext/external-candidates/adjudications-batch-1/EXTERNAL_BATCH_1_ADJUDICATION_TRACKER_A4R90_v0.2.0.md,EXTERNAL_BATCH_1_ADJUDICATION_TRACKER_A4R90_v0.2.0.md,md,EXTERNAL_CANDIDATE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,EXTERNAL-BATCH-1-ADJUDICATION-TRACKER-A4R90-V0-2-0,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,ADJUDICATION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,NEEDS_REVIEW,NEEDS_REVIEW,NEEDS_REVIEW,NONE_IDENTIFIED_STRUCTURAL,INVENTORIED_ONLY,structural inventory only; no final SERA classification
A4R178-INV-0045,docs/sera-vnext/external-candidates/extractions-batch-1/EXT-BATCH1-EXTRACTION-001.md,EXT-BATCH1-EXTRACTION-001.md,md,EXTERNAL_CANDIDATE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,EXT-BATCH1-EXTRACTION-001,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,NEEDS_REVIEW,NEEDS_REVIEW,NEEDS_REVIEW,NONE_IDENTIFIED_STRUCTURAL,INVENTORIED_ONLY,structural inventory only; no final SERA classification
A4R178-INV-0046,docs/sera-vnext/external-candidates/extractions-batch-1/EXT-BATCH1-EXTRACTION-002.md,EXT-BATCH1-EXTRACTION-002.md,md,EXTERNAL_CANDIDATE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,EXT-BATCH1-EXTRACTION-002,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,NEEDS_REVIEW,NEEDS_REVIEW,NEEDS_REVIEW,NONE_IDENTIFIED_STRUCTURAL,INVENTORIED_ONLY,structural inventory only; no final SERA classification
A4R178-INV-0047,docs/sera-vnext/external-candidates/extractions-batch-1/EXT-BATCH1-EXTRACTION-003.md,EXT-BATCH1-EXTRACTION-003.md,md,EXTERNAL_CANDIDATE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,EXT-BATCH1-EXTRACTION-003,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,NEEDS_REVIEW,NEEDS_REVIEW,NEEDS_REVIEW,NONE_IDENTIFIED_STRUCTURAL,INVENTORIED_ONLY,structural inventory only; no final SERA classification
A4R178-INV-0048,docs/sera-vnext/external-candidates/extractions-batch-1/EXT-BATCH1-EXTRACTION-004.md,EXT-BATCH1-EXTRACTION-004.md,md,EXTERNAL_CANDIDATE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,EXT-BATCH1-EXTRACTION-004,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,NEEDS_REVIEW,NEEDS_REVIEW,NEEDS_REVIEW,NONE_IDENTIFIED_STRUCTURAL,INVENTORIED_ONLY,structural inventory only; no final SERA classification
A4R178-INV-0049,docs/sera-vnext/external-candidates/extractions-batch-1/EXT-BATCH1-EXTRACTION-005.md,EXT-BATCH1-EXTRACTION-005.md,md,EXTERNAL_CANDIDATE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,EXT-BATCH1-EXTRACTION-005,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,NEEDS_REVIEW,NEEDS_REVIEW,NEEDS_REVIEW,NONE_IDENTIFIED_STRUCTURAL,INVENTORIED_ONLY,structural inventory only; no final SERA classification
A4R178-INV-0050,docs/sera-vnext/external-candidates/extractions-batch-1/EXT-BATCH1-EXTRACTION-006.md,EXT-BATCH1-EXTRACTION-006.md,md,EXTERNAL_CANDIDATE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,EXT-BATCH1-EXTRACTION-006,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,NEEDS_REVIEW,NEEDS_REVIEW,NEEDS_REVIEW,NONE_IDENTIFIED_STRUCTURAL,INVENTORIED_ONLY,structural inventory only; no final SERA classification
A4R178-INV-0051,docs/sera-vnext/external-candidates/extractions-batch-1/EXT-BATCH1-EXTRACTION-007.md,EXT-BATCH1-EXTRACTION-007.md,md,EXTERNAL_CANDIDATE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,EXT-BATCH1-EXTRACTION-007,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,NEEDS_REVIEW,NEEDS_REVIEW,NEEDS_REVIEW,NONE_IDENTIFIED_STRUCTURAL,INVENTORIED_ONLY,structural inventory only; no final SERA classification
A4R178-INV-0052,docs/sera-vnext/external-candidates/extractions-batch-1/EXT-BATCH1-EXTRACTION-008.md,EXT-BATCH1-EXTRACTION-008.md,md,EXTERNAL_CANDIDATE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,EXT-BATCH1-EXTRACTION-008,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,NEEDS_REVIEW,NEEDS_REVIEW,NEEDS_REVIEW,NONE_IDENTIFIED_STRUCTURAL,INVENTORIED_ONLY,structural inventory only; no final SERA classification
A4R178-INV-0053,docs/sera-vnext/external-candidates/extractions-batch-1/EXT-BATCH1-EXTRACTION-009.md,EXT-BATCH1-EXTRACTION-009.md,md,EXTERNAL_CANDIDATE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,EXT-BATCH1-EXTRACTION-009,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,NEEDS_REVIEW,NEEDS_REVIEW,NEEDS_REVIEW,NONE_IDENTIFIED_STRUCTURAL,INVENTORIED_ONLY,structural inventory only; no final SERA classification
A4R178-INV-0054,docs/sera-vnext/external-candidates/extractions-batch-1/EXT-BATCH1-EXTRACTION-010.md,EXT-BATCH1-EXTRACTION-010.md,md,EXTERNAL_CANDIDATE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,EXT-BATCH1-EXTRACTION-010,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,NEEDS_REVIEW,NEEDS_REVIEW,NEEDS_REVIEW,NONE_IDENTIFIED_STRUCTURAL,INVENTORIED_ONLY,structural inventory only; no final SERA classification
A4R178-INV-0055,docs/sera-vnext/external-candidates/extractions-batch-1/EXT-BATCH1-EXTRACTION-011.md,EXT-BATCH1-EXTRACTION-011.md,md,EXTERNAL_CANDIDATE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,EXT-BATCH1-EXTRACTION-011,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,NEEDS_REVIEW,NEEDS_REVIEW,NEEDS_REVIEW,NONE_IDENTIFIED_STRUCTURAL,INVENTORIED_ONLY,structural inventory only; no final SERA classification
A4R178-INV-0056,docs/sera-vnext/external-candidates/extractions-batch-1/EXT-BATCH1-EXTRACTION-012.md,EXT-BATCH1-EXTRACTION-012.md,md,EXTERNAL_CANDIDATE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,EXT-BATCH1-EXTRACTION-012,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,NEEDS_REVIEW,NEEDS_REVIEW,NEEDS_REVIEW,NONE_IDENTIFIED_STRUCTURAL,INVENTORIED_ONLY,structural inventory only; no final SERA classification
A4R178-INV-0057,docs/sera-vnext/external-candidates-a4r149/EXTERNAL_CANDIDATE_INDEX_A4R149_v0.2.0.md,EXTERNAL_CANDIDATE_INDEX_A4R149_v0.2.0.md,md,TRACKER_OR_INDEX,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,EXTERNAL-CANDIDATE-INDEX-A4R149-V0-2-0,UNKNOWN,UNKNOWN,UNKNOWN,LOW,TRACKER_OR_MATRIX,NOT_ASSESSED,NOT_ASSESSED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_SOURCE_REVIEW,POSSIBLE_DUPLICATE,possible duplicate group; requires human review
A4R178-INV-0058,docs/sera-vnext/external-candidates-a4r149/EXTERNAL_CANDIDATE_REGISTRY_A4R149_v0.2.0.csv,EXTERNAL_CANDIDATE_REGISTRY_A4R149_v0.2.0.csv,csv,TRACKER_OR_INDEX,STRUCTURED_MATRIX_OR_INDEX,TRACKED,EXTERNAL-CANDIDATE-REGISTRY-A4R149-V0-2-0,UNKNOWN,UNKNOWN,UNKNOWN,LOW,TRACKER_OR_MATRIX,NOT_ASSESSED,NOT_ASSESSED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
A4R178-INV-0059,docs/sera-vnext/fixture-implementation-contract-a4r172/SERA_FIXTURE_IMPLEMENTATION_CONTRACT_MATRIX_A4R172_v0.2.0.csv,SERA_FIXTURE_IMPLEMENTATION_CONTRACT_MATRIX_A4R172_v0.2.0.csv,csv,TRACKER_OR_INDEX,STRUCTURED_MATRIX_OR_INDEX,TRACKED,SERA-FIXTURE-IMPLEMENTATION-CONTRACT-MATRIX-A4R172-V0-2-0,UNKNOWN,UNKNOWN,UNKNOWN,LOW,TRACKER_OR_MATRIX,NOT_ASSESSED,NOT_ASSESSED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
A4R178-INV-0060,docs/sera-vnext/gate-prep-a4r159/GATE_PREP_MATRIX_A4R159_v0.2.0.csv,GATE_PREP_MATRIX_A4R159_v0.2.0.csv,csv,TRACKER_OR_INDEX,STRUCTURED_MATRIX_OR_INDEX,TRACKED,GATE-PREP-MATRIX-A4R159-V0-2-0,UNKNOWN,UNKNOWN,UNKNOWN,LOW,TRACKER_OR_MATRIX,NOT_ASSESSED,NOT_ASSESSED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
A4R178-INV-0061,docs/sera-vnext/gate-readiness-a4r145/GATE_READINESS_AND_NEGATIVE_CONTROL_TRACKER_A4R145_v0.2.0.md,GATE_READINESS_AND_NEGATIVE_CONTROL_TRACKER_A4R145_v0.2.0.md,md,TRACKER_OR_INDEX,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,GATE-READINESS-AND-NEGATIVE-CONTROL-TRACKER-A4R145-V0-2-0,UNKNOWN,UNKNOWN,UNKNOWN,LOW,TRACKER_OR_MATRIX,NOT_ASSESSED,NOT_ASSESSED,LOW,HIGH,NOT_APPLICABLE_CANDIDATE,NOT_APPLICABLE_CANDIDATE,NOT_APPLICABLE_CANDIDATE,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
A4R178-INV-0062,docs/sera-vnext/integrated-corpus-reconciliation-a4r150/INTEGRATED_EVENT_SOURCE_MATRIX_A4R150_v0.2.0.md,INTEGRATED_EVENT_SOURCE_MATRIX_A4R150_v0.2.0.md,md,TRACKER_OR_INDEX,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,INTEGRATED-EVENT-SOURCE-MATRIX-A4R150-V0-2-0,UNKNOWN,UNKNOWN,UNKNOWN,LOW,TRACKER_OR_MATRIX,NOT_ASSESSED,NOT_ASSESSED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
A4R178-INV-0063,docs/sera-vnext/integrated-corpus-reconciliation-a4r150/INTEGRATED_RECONCILIATION_REGISTRY_A4R150_v0.2.0.csv,INTEGRATED_RECONCILIATION_REGISTRY_A4R150_v0.2.0.csv,csv,TRACKER_OR_INDEX,STRUCTURED_MATRIX_OR_INDEX,TRACKED,INTEGRATED-RECONCILIATION-REGISTRY-A4R150-V0-2-0,UNKNOWN,UNKNOWN,UNKNOWN,LOW,TRACKER_OR_MATRIX,NOT_ASSESSED,NOT_ASSESSED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
A4R178-INV-0064,docs/sera-vnext/integrated-corpus-reconciliation-a4r150/OPUS_AUDIT_PACKET_MANIFEST_A4R150_v0.2.0.md,OPUS_AUDIT_PACKET_MANIFEST_A4R150_v0.2.0.md,md,TRACKER_OR_INDEX,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,OPUS-AUDIT-PACKET-MANIFEST-A4R150-V0-2-0,UNKNOWN,UNKNOWN,UNKNOWN,LOW,TRACKER_OR_MATRIX,NOT_ASSESSED,NOT_ASSESSED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
A4R178-INV-0065,docs/sera-vnext/lane-a-source-slices-a4r144/LANE_A_SOURCE_SLICE_TRACKER_A4R144_v0.2.0.md,LANE_A_SOURCE_SLICE_TRACKER_A4R144_v0.2.0.md,md,TRACKER_OR_INDEX,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,LANE-A-SOURCE-SLICE-TRACKER-A4R144-V0-2-0,UNKNOWN,UNKNOWN,UNKNOWN,LOW,SOURCE_SLICE,NOT_ASSESSED,NOT_ASSESSED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
A4R178-INV-0066,docs/sera-vnext/minimal-canonical-event-test/SERA_MINIMAL_CANONICAL_EVENT_TEST_MATRIX_A4R166_v0.2.0.csv,SERA_MINIMAL_CANONICAL_EVENT_TEST_MATRIX_A4R166_v0.2.0.csv,csv,TRACKER_OR_INDEX,STRUCTURED_MATRIX_OR_INDEX,TRACKED,SERA-MINIMAL-CANONICAL-EVENT-TEST-MATRIX-A4R166-V0-2-0,UNKNOWN,UNKNOWN,UNKNOWN,LOW,TRACKER_OR_MATRIX,NOT_ASSESSED,NOT_ASSESSED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
A4R178-INV-0067,docs/sera-vnext/official-report-source-slices/a4r106/SOURCE-SLICE-ASIANA-214-A4R106.md,SOURCE-SLICE-ASIANA-214-A4R106.md,md,OFFICIAL_REPORT_SOURCE_SLICE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,SOURCE-SLICE-ASIANA-214-A4R106,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,SOURCE_SLICE,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0068,docs/sera-vnext/official-report-source-slices/a4r106/SOURCE-SLICE-COMAIR-5191-A4R106.md,SOURCE-SLICE-COMAIR-5191-A4R106.md,md,OFFICIAL_REPORT_SOURCE_SLICE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,SOURCE-SLICE-COMAIR-5191-A4R106,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,SOURCE_SLICE,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0069,docs/sera-vnext/official-report-source-slices/a4r106/SOURCE-SLICE-KOREAN-801-A4R106.md,SOURCE-SLICE-KOREAN-801-A4R106.md,md,OFFICIAL_REPORT_SOURCE_SLICE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,SOURCE-SLICE-KOREAN-801-A4R106,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,SOURCE_SLICE,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0070,docs/sera-vnext/official-report-source-slices/a4r115/SOURCE-SLICE-AMERICAN-1420-A4R115.md,SOURCE-SLICE-AMERICAN-1420-A4R115.md,md,OFFICIAL_REPORT_SOURCE_SLICE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,SOURCE-SLICE-AMERICAN-1420-A4R115,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,SOURCE_SLICE,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0071,docs/sera-vnext/official-report-source-slices/a4r115/SOURCE-SLICE-AMERICAN-965-A4R115.md,SOURCE-SLICE-AMERICAN-965-A4R115.md,md,OFFICIAL_REPORT_SOURCE_SLICE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,SOURCE-SLICE-AMERICAN-965-A4R115,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,SOURCE_SLICE,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0072,docs/sera-vnext/official-report-source-slices/a4r115/SOURCE-SLICE-ASIANA-214-A4R115.md,SOURCE-SLICE-ASIANA-214-A4R115.md,md,OFFICIAL_REPORT_SOURCE_SLICE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,SOURCE-SLICE-ASIANA-214-A4R115,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,SOURCE_SLICE,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0073,docs/sera-vnext/official-report-source-slices/a4r115/SOURCE-SLICE-COLGAN-3407-A4R115.md,SOURCE-SLICE-COLGAN-3407-A4R115.md,md,OFFICIAL_REPORT_SOURCE_SLICE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,SOURCE-SLICE-COLGAN-3407-A4R115,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,SOURCE_SLICE,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0074,docs/sera-vnext/official-report-source-slices/a4r115/SOURCE-SLICE-HELIOS-522-A4R115.md,SOURCE-SLICE-HELIOS-522-A4R115.md,md,OFFICIAL_REPORT_SOURCE_SLICE,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,SOURCE-SLICE-HELIOS-522-A4R115,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,SOURCE_SLICE,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
